x,y,z
1.005439e+02,2.750567e-01,9.938536e+01
1.005458e+02,2.747494e-01,9.938293e+01
1.005477e+02,2.744377e-01,9.938049e+01
1.005496e+02,2.741214e-01,9.937805e+01
1.005514e+02,2.738005e-01,9.937560e+01
1.005533e+02,2.734752e-01,9.937315e+01
1.005552e+02,2.731452e-01,9.937070e+01
1.005571e+02,2.728108e-01,9.936824e+01
1.005590e+02,2.724718e-01,9.936577e+01
1.005609e+02,2.721282e-01,9.936330e+01
1.005628e+02,2.717801e-01,9.936083e+01
1.005647e+02,2.714274e-01,9.935835e+01
1.005666e+02,2.710701e-01,9.935586e+01
1.005685e+02,2.707083e-01,9.935337e+01
1.005704e+02,2.703419e-01,9.935088e+01
1.005723e+02,2.699709e-01,9.934838e+01
1.005742e+02,2.695954e-01,9.934588e+01
1.005761e+02,2.692152e-01,9.934337e+01
1.005780e+02,2.688305e-01,9.934086e+01
1.005800e+02,2.684412e-01,9.933834e+01
1.005819e+02,2.680472e-01,9.933582e+01
1.005838e+02,2.676487e-01,9.933329e+01
1.005857e+02,2.672456e-01,9.933076e+01
1.005876e+02,2.668379e-01,9.932822e+01
1.005895e+02,2.664255e-01,9.932568e+01
1.005915e+02,2.660086e-01,9.932313e+01
1.005934e+02,2.655870e-01,9.932058e+01
1.005953e+02,2.651608e-01,9.931802e+01
1.005972e+02,2.647300e-01,9.931546e+01
1.005991e+02,2.642945e-01,9.931290e+01
1.006011e+02,2.638544e-01,9.931033e+01
1.006030e+02,2.634097e-01,9.930775e+01
1.006049e+02,2.629604e-01,9.930517e+01
1.006069e+02,2.625064e-01,9.930259e+01
1.006088e+02,2.620478e-01,9.930000e+01
1.006107e+02,2.615845e-01,9.929740e+01
1.006127e+02,2.611166e-01,9.929480e+01
1.006146e+02,2.606440e-01,9.929220e+01
1.006165e+02,2.601667e-01,9.928959e+01
1.006185e+02,2.596848e-01,9.928698e+01
1.006204e+02,2.591983e-01,9.928436e+01
1.006224e+02,2.587070e-01,9.928174e+01
1.006243e+02,2.582111e-01,9.927911e+01
1.006262e+02,2.577106e-01,9.927647e+01
1.006282e+02,2.572053e-01,9.927384e+01
1.006301e+02,2.566954e-01,9.927120e+01
1.006321e+02,2.561808e-01,9.926855e+01
1.006340e+02,2.556615e-01,9.926590e+01
1.006360e+02,2.551375e-01,9.926324e+01
1.006379e+02,2.546089e-01,9.926058e+01
1.006399e+02,2.540755e-01,9.925791e+01
1.006418e+02,2.535375e-01,9.925524e+01
1.006438e+02,2.529947e-01,9.925257e+01
1.006458e+02,2.524473e-01,9.924989e+01
1.006477e+02,2.518951e-01,9.924720e+01
1.006497e+02,2.513383e-01,9.924451e+01
1.006516e+02,2.507767e-01,9.924182e+01
1.006536e+02,2.502104e-01,9.923912e+01
